지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
415,2021-01-01 00:00,-7.4,357.1,1.2,0,,,,,
415,2021-01-01 01:00,-7.7,115.7,.6,0,,,,,
415,2021-01-01 02:00,-8.3,0,.2,0,,,,,
415,2021-01-01 03:00,-8.4,0,.3,0,,,,,
415,2021-01-01 04:00,-9,65,.5,0,,,,,
415,2021-01-01 05:00,-9.6,24.7,.9,0,,,,,
415,2021-01-01 06:00,-9.4,34.8,.8,0,,,,,
415,2021-01-01 07:00,-8.6,13.4,.5,0,,,,,
415,2021-01-01 08:00,-8.6,14.7,.8,0,,,,,
415,2021-01-01 09:00,-8.3,26.7,1,0,,,,,
415,2021-01-01 10:00,-6.2,46.1,1,0,,,,,
415,2021-01-01 11:00,-3.4,45.6,1.4,0,,,,,
415,2021-01-01 12:00,-1.8,204.8,.9,0,,,,,
415,2021-01-01 13:00,-.2,188.7,1.9,0,,,,,
415,2021-01-01 14:00,.4,189.5,1.7,0,,,,,
415,2021-01-01 15:00,.3,196.7,1.8,0,,,,,
415,2021-01-01 16:00,.1,319.4,1.5,0,,,,,
415,2021-01-01 17:00,-.5,254.7,1.4,0,,,,,
415,2021-01-01 18:00,-.9,316.6,1.3,0,,,,,
415,2021-01-01 19:00,,302.8,1,0,,,,,
415,2021-01-01 20:00,,226.2,1.1,0,,,,,
415,2021-01-01 21:00,,211.9,1.9,0,,,,,
415,2021-01-01 22:00,,275.2,1.6,0,,,,,
415,2021-01-01 23:00,,336.6,1.3,0,,,,,
415,2021-01-02 00:00,,19.1,1.9,0,,,,,
415,2021-01-02 01:00,,341.9,1.5,0,,,,,
415,2021-01-02 02:00,,331.9,1.2,0,,,,,
415,2021-01-02 03:00,,22.6,1,0,,,,,
415,2021-01-02 04:00,,359.3,1.2,0,,,,,
415,2021-01-02 05:00,,31.7,1.2,0,,,,,
415,2021-01-02 06:00,,11.9,2.2,0,,,,,
415,2021-01-02 07:00,,22,1.1,0,,,,,
415,2021-01-02 08:00,,29,1.2,0,,,,,
415,2021-01-02 09:00,,17.5,.9,0,,,,,
415,2021-01-02 10:00,-5.9,283.8,1.1,0,,,,,
415,2021-01-02 11:00,-4.3,327,1.9,0,,,,,
415,2021-01-02 12:00,-3.5,358.1,2,0,,,,,
415,2021-01-02 13:00,-2.3,5.9,1.8,0,,,,,
415,2021-01-02 14:00,-1.4,246,2.3,0,,,,,
415,2021-01-02 15:00,-1.2,236.6,2.8,0,,,,,
415,2021-01-02 16:00,-1.9,195.6,1.9,0,,,,,
415,2021-01-02 17:00,-2.2,254.7,1.7,0,,,,,
415,2021-01-02 18:00,-2.8,245.5,1.7,0,,,,,
415,2021-01-02 19:00,-3.1,236.7,1.9,0,,,,,
415,2021-01-02 20:00,-3.4,213.5,1.2,0,,,,,
415,2021-01-02 21:00,-4.1,332.8,1.2,0,,,,,
415,2021-01-02 22:00,-4.7,17.9,2.1,0,,,,,
415,2021-01-02 23:00,-5.2,297.3,1.3,0,,,,,
415,2021-01-03 00:00,-5.9,323.5,1.8,0,,,,,
415,2021-01-03 01:00,-6.6,339.5,2,0,,,,,
415,2021-01-03 02:00,-7.1,293.1,1.6,0,,,,,
415,2021-01-03 03:00,-7.3,317.8,1.7,0,,,,,
415,2021-01-03 04:00,-7.4,317.5,.9,0,,,,,
415,2021-01-03 05:00,-7.5,48.8,.5,0,,,,,
415,2021-01-03 06:00,-7.8,0,.2,0,,,,,
415,2021-01-03 07:00,-8.5,49,1.1,0,,,,,
415,2021-01-03 08:00,-8.4,337.5,.6,0,,,,,
415,2021-01-03 09:00,-7,212.2,1.1,0,,,,,
415,2021-01-03 10:00,-5.7,222.5,1.3,0,,,,,
415,2021-01-03 11:00,-3.8,226.1,1.7,0,,,,,
415,2021-01-03 12:00,-2.9,250.9,1.9,0,,,,,
415,2021-01-03 13:00,-2.2,35.5,2.2,0,,,,,
415,2021-01-03 14:00,-1.7,317,1.4,0,,,,,
415,2021-01-03 15:00,-1.9,60.6,1,0,,,,,
415,2021-01-03 16:00,-2.1,342.8,1.6,0,,,,,
415,2021-01-03 17:00,-2.6,230.1,1.3,0,,,,,
415,2021-01-03 18:00,-3.1,239.3,1.6,0,,,,,
415,2021-01-03 19:00,-3.4,19.6,1,0,,,,,
415,2021-01-03 20:00,-3.7,338,1.1,0,,,,,
415,2021-01-03 21:00,-4,15.2,1.1,0,,,,,
415,2021-01-03 22:00,-4.3,0,.4,0,,,,,
415,2021-01-03 23:00,-5.2,39.2,1.7,0,,,,,
415,2021-01-04 00:00,-5.3,352.8,.9,0,,,,,
415,2021-01-04 01:00,-5.2,9.9,1,0,,,,,
415,2021-01-04 02:00,-5.9,342.5,.7,0,,,,,
415,2021-01-04 03:00,-6.6,313.5,.8,0,,,,,
415,2021-01-04 04:00,-7.1,1.7,.6,0,,,,,
415,2021-01-04 05:00,-7.5,22.6,1.3,0,,,,,
415,2021-01-04 06:00,-7.6,54.5,1.9,0,,,,,
415,2021-01-04 07:00,-7.5,49.3,2,0,,,,,
415,2021-01-04 08:00,-7.5,40.7,1.8,0,,,,,
415,2021-01-04 09:00,-6.8,29.4,2,0,,,,,
415,2021-01-04 10:00,-5.5,24.5,1.7,0,,,,,
415,2021-01-04 11:00,-3.5,47,1.4,0,,,,,
415,2021-01-04 12:00,-1.9,32.7,2.2,0,,,,,
415,2021-01-04 13:00,-.9,40.3,2.1,0,,,,,
415,2021-01-04 14:00,-.6,26.3,2.4,0,,,,,
415,2021-01-04 15:00,-.3,9.4,1.5,0,,,,,
415,2021-01-04 16:00,.4,206.6,1.5,0,,,,,
415,2021-01-04 17:00,-.2,48.8,1.8,0,,,,,
415,2021-01-04 18:00,-.6,206.6,.7,0,,,,,
415,2021-01-04 19:00,-.5,337.9,.8,0,,,,,
415,2021-01-04 20:00,-.5,34.4,1.4,0,,,,,
415,2021-01-04 21:00,-.5,338.4,.6,0,,,,,
415,2021-01-04 22:00,-.4,26,1.7,0,,,,,
415,2021-01-04 23:00,-.6,34.8,2.9,0,,,,,
415,2021-01-05 00:00,-2,38.8,3.7,0,,,,,
415,2021-01-05 01:00,-2.7,68.1,1.4,0,,,,,
415,2021-01-05 02:00,-2.7,39.8,.8,0,,,,,
415,2021-01-05 03:00,-2.5,0,.4,0,,,,,
415,2021-01-05 04:00,-2.2,333.2,.9,0,,,,,
415,2021-01-05 05:00,-3.3,15.5,2.4,0,,,,,
415,2021-01-05 06:00,-3.8,24.7,2.6,0,,,,,
415,2021-01-05 07:00,-4.3,16.5,1.9,0,,,,,
415,2021-01-05 08:00,-5.2,15.3,2.9,0,,,,,
415,2021-01-05 09:00,-5.4,290.4,1.9,0,,,,,
415,2021-01-05 10:00,-5,334,1.2,0,,,,,
415,2021-01-05 11:00,-4.1,230.3,3,0,,,,,
415,2021-01-05 12:00,-3.9,229.1,3.2,0,,,,,
415,2021-01-05 13:00,-3.8,275.9,2.8,0,,,,,
415,2021-01-05 14:00,-3.7,14.2,1.6,0,,,,,
415,2021-01-05 15:00,-3.7,301.2,2.4,0,,,,,
415,2021-01-05 16:00,-3.3,247.8,2.1,0,,,,,
415,2021-01-05 17:00,-4.4,7.2,2,0,,,,,
415,2021-01-05 18:00,-5.1,303.3,1.5,0,,,,,
415,2021-01-05 19:00,-5.7,352.9,1.3,0,,,,,
415,2021-01-05 20:00,-6.2,352.6,1.5,0,,,,,
415,2021-01-05 21:00,-6.9,25.3,1.3,0,,,,,
415,2021-01-05 22:00,-7.8,27.4,1.4,0,,,,,
415,2021-01-05 23:00,-8.5,346.7,.9,0,,,,,
415,2021-01-06 00:00,-9,348.1,1,0,,,,,
415,2021-01-06 01:00,-9.2,327.7,1.3,0,,,,,
415,2021-01-06 02:00,-9.5,347.7,1.7,0,,,,,
415,2021-01-06 03:00,-9.9,340.2,1.5,0,,,,,
415,2021-01-06 04:00,-10.1,14.5,1.3,0,,,,,
415,2021-01-06 05:00,-10.5,30.3,1.3,0,,,,,
415,2021-01-06 06:00,-10.6,37.8,.9,0,,,,,
415,2021-01-06 07:00,-11.1,58.3,.9,0,,,,,
415,2021-01-06 08:00,-11.2,29.7,.9,0,,,,,
415,2021-01-06 09:00,-10.2,56.8,.9,0,,,,,
415,2021-01-06 10:00,-8.7,276,1.7,0,,,,,
415,2021-01-06 11:00,-6.7,209.9,1.4,0,,,,,
415,2021-01-06 12:00,-5.8,205.4,3,0,,,,,
415,2021-01-06 13:00,-4.3,209.6,1.9,0,,,,,
415,2021-01-06 14:00,-3.9,212.7,3.1,0,,,,,
415,2021-01-06 15:00,-3.1,205.1,2.8,0,,,,,
