지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
411,2021-01-01 00:00,-8.1,306.9,3,0,,,62.8,,
411,2021-01-01 01:00,-8.2,305,2.1,0,,,62.6,,
411,2021-01-01 02:00,-8.5,313.8,1.2,0,,,63,,
411,2021-01-01 03:00,-8.3,304.2,1.6,0,,,62.1,,
411,2021-01-01 04:00,-7.8,0,.2,0,,,59.2,,
411,2021-01-01 05:00,-7.7,89.1,1.4,0,,,58.8,,
411,2021-01-01 06:00,-7.6,105.1,1.9,0,,,63.6,,
411,2021-01-01 07:00,-7.5,111.2,1.6,0,,,63.9,,
411,2021-01-01 08:00,-7.2,0,.3,0,,,63.9,,
411,2021-01-01 09:00,-5.8,63.7,1.4,0,,,57.8,,
411,2021-01-01 10:00,-3.8,112,1.6,0,,,50.7,,
411,2021-01-01 11:00,-2.1,121.6,1.8,0,,,45.2,,
411,2021-01-01 12:00,-1.7,107,.8,0,,,49.4,,
411,2021-01-01 13:00,-.3,260.4,2.1,0,,,50.1,,
411,2021-01-01 14:00,.5,269.6,1.7,0,,,48.9,,
411,2021-01-01 15:00,-.6,276,1.9,0,,,55.1,,
411,2021-01-01 16:00,-.7,287.8,3.9,0,,,57.4,,
411,2021-01-01 17:00,-1.3,286.2,2.7,0,,,61.8,,
411,2021-01-01 18:00,-1.5,280,3.2,0,,,66.1,,
411,2021-01-01 19:00,-1.5,288.7,2.3,0,,,68.3,,
411,2021-01-01 20:00,-1.3,284.2,3.1,0,,,62.7,,
411,2021-01-01 21:00,-1.2,282.5,2.8,0,,,58.1,,
411,2021-01-01 22:00,-1.8,302.3,4.1,0,,,61.4,,
411,2021-01-01 23:00,-2.8,302.2,3.2,0,,,49.2,,
411,2021-01-02 00:00,-3.8,320,3.6,0,,,50.5,,
411,2021-01-02 01:00,-4.5,318.6,3.2,0,,,32.6,,
411,2021-01-02 02:00,-5,314.5,4,0,,,34.7,,
411,2021-01-02 03:00,-5.7,311.8,2.6,0,,,36.7,,
411,2021-01-02 04:00,-6.7,321.3,2.4,0,,,40.1,,
411,2021-01-02 05:00,-6.6,349.2,1.8,0,,,33.7,,
411,2021-01-02 06:00,-6.9,322.3,2.5,0,,,33.9,,
411,2021-01-02 07:00,-7.7,308.1,1.6,0,,,35,,
411,2021-01-02 08:00,-7.7,336.8,2.1,0,,,34.3,,
411,2021-01-02 09:00,-6.7,333.9,1.4,0,,,33,,
411,2021-01-02 10:00,-5.3,307.5,1.7,0,,,28.6,,
411,2021-01-02 11:00,-4.3,261.8,2.9,0,,,29.1,,
411,2021-01-02 12:00,-3.5,276.6,3.9,0,,,25.8,,
411,2021-01-02 13:00,-1.9,281.6,3.4,0,,,26,,
411,2021-01-02 14:00,-1.5,302.7,5.6,0,,,24.9,,
411,2021-01-02 15:00,-1.3,299.2,4.3,0,,,27,,
411,2021-01-02 16:00,-2,284.5,4.6,0,,,29.2,,
411,2021-01-02 17:00,-2.9,281.3,4,0,,,35.7,,
411,2021-01-02 18:00,-3.6,276.6,3.9,0,,,45.2,,
411,2021-01-02 19:00,-3.8,284.3,5.5,0,,,46.6,,
411,2021-01-02 20:00,-4.4,302.9,3.9,0,,,47.6,,
411,2021-01-02 21:00,-5.3,313.3,3.5,0,,,37.7,,
411,2021-01-02 22:00,-5.9,318.8,3.2,0,,,41,,
411,2021-01-02 23:00,-6.3,324.3,4,0,,,42.8,,
411,2021-01-03 00:00,-6.8,309.3,4.7,0,,,40.6,,
411,2021-01-03 01:00,-7.4,299.8,3.8,0,,,47.8,,
411,2021-01-03 02:00,-7.8,302.7,3.4,0,,,49.6,,
411,2021-01-03 03:00,-8.1,306.5,2.4,0,,,47.8,,
411,2021-01-03 04:00,-7.9,310.4,2.5,0,,,47.8,,
411,2021-01-03 05:00,-8,329,1.1,0,,,49.9,,
411,2021-01-03 06:00,-8.3,320.5,1.5,0,,,52,,
411,2021-01-03 07:00,-7.8,343.4,2.7,0,,,52.4,,
411,2021-01-03 08:00,-7.6,297.1,1.9,0,,,52.7,,
411,2021-01-03 09:00,-6.4,316.7,2.1,0,,,48.6,,
411,2021-01-03 10:00,-5,319.4,2.9,0,,,42.2,,
411,2021-01-03 11:00,-3.9,305.8,2.5,0,,,30.3,,
411,2021-01-03 12:00,-2.9,273.9,3.3,0,,,28.7,,
411,2021-01-03 13:00,-2.6,299.9,3.7,0,,,23.6,,
411,2021-01-03 14:00,-1.6,303.9,3.7,0,,,25.2,,
411,2021-01-03 15:00,-2.5,310.7,3.8,0,,,27,,
411,2021-01-03 16:00,-2.5,285.5,3.4,0,,,29.7,,
411,2021-01-03 17:00,-3.4,284.3,2.9,0,,,34,,
411,2021-01-03 18:00,-3.9,277.5,2.8,0,,,36.2,,
411,2021-01-03 19:00,-4.4,304.8,2.2,0,,,37.8,,
411,2021-01-03 20:00,-4.7,314.6,2,0,,,37.7,,
411,2021-01-03 21:00,-4.8,322.7,1.3,0,,,39.2,,
411,2021-01-03 22:00,-5.3,331.3,2.7,0,,,41.5,,
411,2021-01-03 23:00,-5.2,349.5,3.2,0,,,42.7,,
411,2021-01-04 00:00,-5.5,339.9,2.6,0,,,39,,
411,2021-01-04 01:00,-5.8,333.8,2.3,0,,,38.5,,
411,2021-01-04 02:00,-5.9,287.3,.7,0,,,40.5,,
411,2021-01-04 03:00,-6.4,260.1,1,0,,,42,,
411,2021-01-04 04:00,-6.7,319.3,.9,0,,,42.3,,
411,2021-01-04 05:00,-6.8,355.6,1.1,0,,,51.7,,
411,2021-01-04 06:00,-6.4,78,1.9,0,,,38.2,,
411,2021-01-04 07:00,-6.6,76,3,0,,,39.7,,
